index,Suburb,Rooms,Type,Price,Method,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,avg_dayly_price,avg_weekly_price,avg_montly_price
163,Altona,3,u,730000.0,SP,13.8,3018.0,2.0,1.0,69.0,141.0,2014.0,Hobsons Bay,-37.868,144.8286,Western Metropolitan,85.62162162162163,732.5,1550.5
164,Altona,3,h,635000.0,S,13.8,3018.0,1.0,4.0,625.0,,1960.0,Hobsons Bay,-37.8611,144.8114,Western Metropolitan,85.62162162162163,732.5,1550.5
165,Altona,2,u,620000.0,SP,13.8,3018.0,1.0,1.0,168.0,,,Hobsons Bay,-37.8676,144.8202,Western Metropolitan,85.62162162162163,732.5,1550.5
166,Altona,2,u,447000.0,S,13.8,3018.0,1.0,1.0,137.0,77.0,1990.0,Hobsons Bay,-37.8655,144.8299,Western Metropolitan,85.62162162162163,732.5,1550.5
167,Altona,3,u,730000.0,SP,13.8,3018.0,2.0,1.0,70.0,,,Hobsons Bay,-37.868,144.8287,Western Metropolitan,85.62162162162163,732.5,1550.5
168,Altona,3,h,678000.0,S,13.8,3018.0,1.0,2.0,606.0,87.0,1950.0,Hobsons Bay,-37.8608,144.8124,Western Metropolitan,85.62162162162163,732.5,1550.5
169,Altona,2,u,580000.0,PI,13.8,3018.0,2.0,1.0,175.0,76.0,2013.0,Hobsons Bay,-37.8687,144.8268,Western Metropolitan,85.62162162162163,732.5,1550.5
170,Altona,3,h,712000.0,S,13.8,3018.0,1.0,2.0,363.0,,,Hobsons Bay,-37.8674,144.8375,Western Metropolitan,85.62162162162163,732.5,1550.5
171,Altona,3,h,840000.0,SP,13.8,3018.0,2.0,2.0,534.0,136.0,1965.0,Hobsons Bay,-37.86,144.8245,Western Metropolitan,85.62162162162163,732.5,1550.5
172,Altona,3,h,980000.0,S,13.8,3018.0,1.0,2.0,724.0,,,Hobsons Bay,-37.8672,144.817,Western Metropolitan,85.62162162162163,732.5,1550.5
173,Altona,3,t,605100.0,S,13.8,3018.0,2.0,0.0,265.0,,,Hobsons Bay,-37.8583,144.8172,Western Metropolitan,85.62162162162163,732.5,1550.5
174,Altona,3,h,880000.0,PI,13.8,3018.0,3.0,1.0,577.0,,,Hobsons Bay,-37.8699,144.8235,Western Metropolitan,85.62162162162163,732.5,1550.5
175,Altona,3,u,577000.0,S,13.8,3018.0,2.0,1.0,205.0,113.0,2007.0,Hobsons Bay,-37.8684,144.815,Western Metropolitan,85.62162162162163,732.5,1550.5
176,Altona,4,h,1030000.0,S,13.8,3018.0,1.0,0.0,797.0,,,Hobsons Bay,-37.8663,144.8387,Western Metropolitan,85.62162162162163,732.5,1550.5
177,Altona,3,u,605000.0,S,13.8,3018.0,1.0,2.0,181.0,,,Hobsons Bay,-37.8659,144.822,Western Metropolitan,85.62162162162163,732.5,1550.5
178,Altona,3,h,753000.0,S,13.8,3018.0,2.0,2.0,529.0,,,Hobsons Bay,-37.8612,144.8247,Western Metropolitan,85.62162162162163,732.5,1550.5
179,Altona,2,h,857000.0,SP,13.8,3018.0,2.0,1.0,675.0,100.0,1950.0,Hobsons Bay,-37.8653,144.8129,Western Metropolitan,85.62162162162163,732.5,1550.5
180,Altona,3,h,1500000.0,S,13.8,3018.0,1.0,1.0,929.0,,,Hobsons Bay,-37.8651,144.832,Western Metropolitan,85.62162162162163,732.5,1550.5
181,Altona,3,u,730000.0,SP,13.8,3018.0,2.0,1.0,70.0,3.0,2014.0,Hobsons Bay,-37.868,144.8285,Western Metropolitan,85.62162162162163,732.5,1550.5
182,Altona,3,h,900000.0,S,13.8,3018.0,1.0,4.0,697.0,,,Hobsons Bay,-37.871,144.8075,Western Metropolitan,85.62162162162163,732.5,1550.5
183,Altona,3,h,740000.0,S,13.8,3018.0,1.0,2.0,604.0,,,Hobsons Bay,-37.8631,144.8195,Western Metropolitan,85.62162162162163,732.5,1550.5
184,Altona,4,h,931000.0,S,13.8,3018.0,2.0,3.0,532.0,,1970.0,Hobsons Bay,-37.8637,144.8365,Western Metropolitan,85.62162162162163,732.5,1550.5
185,Altona,2,h,535600.0,SP,13.8,3018.0,1.0,1.0,154.0,91.0,1996.0,Hobsons Bay,-37.8646,144.8272,Western Metropolitan,85.62162162162163,732.5,1550.5
186,Altona North,5,h,1085000.0,S,11.1,3025.0,3.0,6.0,592.0,251.0,1965.0,Hobsons Bay,-37.8388,144.8567,Western Metropolitan,113.76470588235294,,
187,Altona North,3,h,781000.0,S,11.1,3025.0,1.0,2.0,533.0,117.0,1970.0,Hobsons Bay,-37.8291,144.835,Western Metropolitan,113.76470588235294,,
188,Altona North,3,h,750000.0,SP,11.1,3025.0,1.0,3.0,554.0,,,Hobsons Bay,-37.8449,144.85,Western Metropolitan,113.76470588235294,,
189,Altona North,2,t,421000.0,S,11.1,3025.0,1.0,1.0,77.0,77.0,2009.0,Hobsons Bay,-37.8351,144.8529,Western Metropolitan,113.76470588235294,,
190,Altona North,3,h,1405000.0,S,11.1,3025.0,1.0,3.0,655.0,,,Hobsons Bay,-37.8338,144.8562,Western Metropolitan,113.76470588235294,,
191,Altona North,3,h,683000.0,S,11.1,3025.0,1.0,2.0,534.0,167.0,1967.0,Hobsons Bay,-37.8284,144.8355,Western Metropolitan,113.76470588235294,,
192,Altona North,3,h,623000.0,S,11.1,3025.0,1.0,3.0,540.0,,,Hobsons Bay,-37.8267,144.8368,Western Metropolitan,113.76470588235294,,
193,Altona North,3,h,720000.0,VB,11.1,3025.0,2.0,1.0,0.0,130.0,2012.0,Hobsons Bay,-37.8379,144.8583,Western Metropolitan,113.76470588235294,,
194,Altona North,3,h,588000.0,S,11.1,3025.0,1.0,1.0,328.0,118.0,1970.0,Hobsons Bay,-37.838,144.8555,Western Metropolitan,113.76470588235294,,
195,Altona North,3,h,710000.0,PI,11.1,3025.0,1.0,3.0,540.0,116.0,1960.0,Hobsons Bay,-37.8294,144.8378,Western Metropolitan,113.76470588235294,,
196,Altona North,4,h,875000.0,SP,11.1,3025.0,1.0,4.0,559.0,169.0,1965.0,Hobsons Bay,-37.8448,144.8529,Western Metropolitan,113.76470588235294,,
197,Altona North,3,h,700000.0,VB,11.1,3025.0,1.0,3.0,554.0,,,Hobsons Bay,-37.8449,144.85,Western Metropolitan,113.76470588235294,,
198,Altona North,2,t,640000.0,S,11.1,3025.0,1.0,1.0,252.0,,1965.0,Hobsons Bay,-37.8397,144.8602,Western Metropolitan,113.76470588235294,,
199,Altona North,4,h,650000.0,SP,11.1,3025.0,1.0,4.0,558.0,,,Hobsons Bay,-37.8451,144.8529,Western Metropolitan,113.76470588235294,,
200,Altona North,3,h,675000.0,S,11.1,3025.0,2.0,2.0,171.0,109.0,2012.0,Hobsons Bay,-37.8337,144.8554,Western Metropolitan,113.76470588235294,,
201,Altona North,3,h,708000.0,S,11.1,3025.0,1.0,2.0,585.0,97.0,1960.0,Hobsons Bay,-37.8258,144.8523,Western Metropolitan,113.76470588235294,,
202,Altona North,4,h,965000.0,SP,11.1,3025.0,1.0,4.0,851.0,,,Hobsons Bay,-37.8345,144.8444,Western Metropolitan,113.76470588235294,,
203,Altona North,3,h,680000.0,S,11.1,3025.0,1.0,3.0,551.0,,,Hobsons Bay,-37.8254,144.8514,Western Metropolitan,113.76470588235294,,
204,Altona North,3,h,770000.0,SP,11.1,3025.0,1.0,3.0,602.0,603.0,,Hobsons Bay,-37.8327,144.8451,Western Metropolitan,113.76470588235294,,
205,Altona North,3,h,923000.0,S,11.1,3025.0,1.0,2.0,740.0,,,Hobsons Bay,-37.8269,144.8455,Western Metropolitan,113.76470588235294,,
206,Altona North,4,h,693000.0,SP,11.1,3025.0,2.0,4.0,315.0,170.0,2008.0,Hobsons Bay,-37.8391,144.8467,Western Metropolitan,113.76470588235294,,
207,Altona North,3,h,620000.0,SP,11.1,3025.0,2.0,2.0,276.0,100.0,2010.0,Hobsons Bay,-37.8262,144.8443,Western Metropolitan,113.76470588235294,,
208,Altona North,3,h,728500.0,S,11.1,3025.0,1.0,1.0,531.0,157.0,1960.0,Hobsons Bay,-37.8277,144.8385,Western Metropolitan,113.76470588235294,,
209,Altona North,3,h,931000.0,S,11.1,3025.0,2.0,1.0,590.0,160.0,1950.0,Hobsons Bay,-37.8382,144.8649,Western Metropolitan,113.76470588235294,,
210,Altona North,3,h,988000.0,S,11.1,3025.0,1.0,4.0,715.0,,2008.0,Hobsons Bay,-37.8423,144.8632,Western Metropolitan,113.76470588235294,,
211,Altona North,3,h,590000.0,S,11.1,3025.0,1.0,2.0,561.0,,,Hobsons Bay,-37.8444,144.8491,Western Metropolitan,113.76470588235294,,
212,Altona North,2,h,610000.0,S,11.1,3025.0,1.0,2.0,691.0,,,Hobsons Bay,-37.834,144.8553,Western Metropolitan,113.76470588235294,,
213,Altona North,3,h,815000.0,S,11.1,3025.0,2.0,3.0,555.0,130.0,1960.0,Hobsons Bay,-37.8318,144.8388,Western Metropolitan,113.76470588235294,,
214,Altona North,4,h,970000.0,S,11.1,3025.0,1.0,2.0,708.0,,,Hobsons Bay,-37.833,144.8494,Western Metropolitan,113.76470588235294,,
215,Altona North,4,h,760000.0,S,11.1,3025.0,1.0,3.0,668.0,,,Hobsons Bay,-37.8262,144.8439,Western Metropolitan,113.76470588235294,,
216,Altona North,4,t,847500.0,S,11.1,3025.0,3.0,1.0,252.0,,,Hobsons Bay,-37.8393,144.8568,Western Metropolitan,113.76470588235294,,
217,Altona North,4,h,1200000.0,SP,11.1,3025.0,1.0,4.0,633.0,158.0,1960.0,Hobsons Bay,-37.8375,144.8541,Western Metropolitan,113.76470588235294,,
218,Altona North,3,h,700000.0,SP,11.1,3025.0,1.0,1.0,557.0,,,Hobsons Bay,-37.8441,144.8505,Western Metropolitan,113.76470588235294,,
219,Altona North,3,h,625000.0,PI,11.1,3025.0,1.0,1.0,536.0,,,Hobsons Bay,-37.8285,144.8351,Western Metropolitan,113.76470588235294,,
220,Altona North,2,u,292000.0,S,11.1,3025.0,1.0,1.0,153.0,70.0,1970.0,Hobsons Bay,-37.8332,144.8649,Western Metropolitan,113.76470588235294,,
221,Armadale,2,u,599000.0,S,6.3,3143.0,1.0,1.0,0.0,76.0,1964.0,Stonnington,-37.8543,145.0262,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
222,Armadale,2,u,550000.0,VB,6.3,3143.0,1.0,0.0,861.0,,,Stonnington,-37.8539,145.0284,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
223,Armadale,3,u,995000.0,S,6.3,3143.0,2.0,2.0,0.0,100.0,1998.0,Stonnington,-37.8552,145.016,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
224,Armadale,3,t,1205000.0,S,6.3,3143.0,2.0,2.0,101.0,105.0,2000.0,Stonnington,-37.854,145.0135,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
226,Armadale,1,u,421500.0,S,6.3,3143.0,1.0,0.0,0.0,,,Stonnington,-37.853,145.0167,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
228,Armadale,2,u,678000.0,S,6.3,3143.0,1.0,2.0,0.0,,,Stonnington,-37.8538,145.0127,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
229,Armadale,3,t,1918000.0,SP,6.3,3143.0,2.0,2.0,0.0,165.0,1995.0,Stonnington,-37.8537,145.0267,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
230,Armadale,2,u,660000.0,SP,6.3,3143.0,1.0,1.0,0.0,,,Stonnington,-37.8619,145.0257,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
231,Armadale,3,h,2050000.0,S,6.3,3143.0,2.0,1.0,205.0,116.0,1910.0,Stonnington,-37.8574,145.0281,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
232,Armadale,2,u,700000.0,VB,6.3,3143.0,1.0,2.0,0.0,,,Stonnington,-37.8552,145.016,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
233,Armadale,2,u,3625000.0,S,6.3,3143.0,2.0,2.0,0.0,,2006.0,Stonnington,-37.8555,145.0291,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
234,Armadale,4,h,3000000.0,VB,6.3,3143.0,2.0,2.0,1581.0,,1934.0,Stonnington,-37.858,145.0111,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
235,Armadale,5,h,1525000.0,PI,6.3,3143.0,2.0,2.0,693.0,,,Stonnington,-37.8638,145.0229,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
236,Armadale,3,u,735000.0,PI,6.3,3143.0,2.0,1.0,2113.0,14.0,1970.0,Stonnington,-37.8543,145.0262,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
237,Armadale,2,u,825000.0,S,6.3,3143.0,1.0,1.0,0.0,,,Stonnington,-37.8528,145.0268,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
238,Armadale,3,t,1586000.0,S,6.3,3143.0,2.0,2.0,246.0,,,Stonnington,-37.8566,145.0116,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
239,Armadale,2,u,645000.0,S,6.3,3143.0,1.0,1.0,0.0,,1960.0,Stonnington,-37.8596,145.0198,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
240,Armadale,1,h,1435000.0,SP,6.3,3143.0,2.0,1.0,144.0,107.0,1900.0,Stonnington,-37.8564,145.0228,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
241,Armadale,1,u,280000.0,PI,6.3,3143.0,1.0,1.0,0.0,38.0,1975.0,Stonnington,-37.8619,145.0185,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
242,Armadale,1,u,400000.0,PI,6.3,3143.0,1.0,1.0,0.0,,,Stonnington,-37.8605,145.0185,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
243,Armadale,2,h,1780000.0,S,6.3,3143.0,2.0,2.0,0.0,,,Stonnington,-37.8537,145.0267,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
244,Armadale,2,u,592500.0,S,6.3,3143.0,1.0,1.0,0.0,73.0,1970.0,Stonnington,-37.8574,145.0174,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
245,Armadale,2,h,1210000.0,S,6.3,3143.0,1.0,0.0,249.0,96.0,1910.0,Stonnington,-37.8543,145.016,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
246,Armadale,4,h,2801000.0,S,6.3,3143.0,2.0,2.0,624.0,222.0,1900.0,Stonnington,-37.8536,145.0173,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
247,Armadale,1,u,390000.0,S,6.3,3143.0,1.0,0.0,881.0,,,Stonnington,-37.8614,145.0222,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
248,Armadale,3,h,1800000.0,PI,6.3,3143.0,2.0,2.0,405.0,121.0,1910.0,Stonnington,-37.8545,145.0145,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
249,Armadale,4,h,2200000.0,PI,6.3,3143.0,1.0,2.0,495.0,163.0,1900.0,Stonnington,-37.8613,145.0264,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
250,Armadale,1,u,324000.0,S,6.3,3143.0,1.0,1.0,0.0,,,Stonnington,-37.8537,145.0114,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
251,Armadale,6,h,5525000.0,S,6.3,3143.0,3.0,4.0,1491.0,516.0,1935.0,Stonnington,-37.8602,145.013,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
252,Armadale,2,h,1125000.0,S,6.3,3143.0,1.0,2.0,169.0,,,Stonnington,-37.851,145.0161,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
253,Armadale,3,h,2250000.0,S,6.3,3143.0,3.0,1.0,301.0,,,Stonnington,-37.8511,145.0167,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
254,Armadale,3,h,2360000.0,S,6.3,3143.0,2.0,0.0,336.0,,,Stonnington,-37.8558,145.015,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
255,Armadale,2,h,1900000.0,VB,6.3,3143.0,2.0,0.0,207.0,,,Stonnington,-37.8571,145.0224,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
256,Armadale,1,u,440000.0,SP,6.3,3143.0,1.0,1.0,0.0,53.0,1970.0,Stonnington,-37.8531,145.0115,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
257,Armadale,2,u,490000.0,PI,6.3,3143.0,1.0,1.0,0.0,,1966.0,Stonnington,-37.8646,145.0247,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
258,Armadale,3,h,2365000.0,S,6.3,3143.0,2.0,1.0,316.0,,,Stonnington,-37.8521,145.019,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
259,Armadale,3,h,1300000.0,VB,6.3,3143.0,1.0,2.0,212.0,106.0,1900.0,Stonnington,-37.8542,145.0149,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
260,Armadale,3,u,732000.0,S,6.3,3143.0,2.0,2.0,0.0,,,Stonnington,-37.8597,145.0104,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
261,Armadale,2,u,704000.0,SP,6.3,3143.0,1.0,1.0,0.0,74.0,1969.0,Stonnington,-37.8573,145.0186,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
262,Armadale,2,u,620000.0,VB,6.3,3143.0,1.0,1.0,0.0,98.0,1970.0,Stonnington,-37.8596,145.0198,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
263,Armadale,3,h,1900000.0,S,6.3,3143.0,1.0,2.0,328.0,108.0,1900.0,Stonnington,-37.8559,145.0158,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
264,Armadale,1,u,315000.0,SP,6.3,3143.0,1.0,1.0,0.0,,,Stonnington,-37.8575,145.0174,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
265,Armadale,1,u,450000.0,PI,6.3,3143.0,1.0,1.0,0.0,,,Stonnington,-37.8509,145.0203,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
266,Armadale,2,u,710000.0,S,6.3,3143.0,1.0,1.0,2471.0,80.0,1970.0,Stonnington,-37.8573,145.0186,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
267,Armadale,2,u,872000.0,S,6.3,3143.0,1.0,1.0,1194.0,,1953.0,Stonnington,-37.8604,145.0147,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
268,Armadale,2,u,598000.0,S,6.3,3143.0,1.0,1.0,0.0,88.0,1970.0,Stonnington,-37.8593,145.0156,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
269,Armadale,3,h,1285000.0,S,6.3,3143.0,1.0,2.0,186.0,80.0,1920.0,Stonnington,-37.8554,145.0173,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
270,Armadale,4,h,3660000.0,S,6.3,3143.0,3.0,2.0,421.0,,,Stonnington,-37.8593,145.0275,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
271,Armadale,2,u,520000.0,S,6.3,3143.0,1.0,1.0,0.0,76.0,1970.0,Stonnington,-37.8618,145.0183,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
272,Armadale,4,h,3625000.0,S,6.3,3143.0,1.0,2.0,709.0,251.0,1900.0,Stonnington,-37.8574,145.016,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
273,Armadale,4,h,4200000.0,VB,6.3,3143.0,3.0,3.0,563.0,333.0,2000.0,Stonnington,-37.8582,145.0138,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
274,Armadale,3,t,1101000.0,S,6.3,3143.0,1.0,2.0,103.0,3.0,2000.0,Stonnington,-37.8542,145.0135,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
275,Armadale,3,h,3512500.0,S,6.3,3143.0,2.0,2.0,617.0,285.0,1998.0,Stonnington,-37.8557,145.0264,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
276,Armadale,4,h,2000000.0,PI,6.3,3143.0,3.0,4.0,544.0,,,Stonnington,-37.8611,145.0195,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
277,Armadale,3,u,869000.0,S,6.3,3143.0,1.0,1.0,0.0,91.0,1940.0,Stonnington,-37.853,145.0264,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
278,Armadale,5,h,2810000.0,S,6.3,3143.0,2.0,2.0,617.0,,,Stonnington,-37.8611,145.0271,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
279,Armadale,2,u,565000.0,S,6.3,3143.0,1.0,1.0,0.0,,,Stonnington,-37.8573,145.0112,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
280,Armadale,1,u,567000.0,S,6.3,3143.0,1.0,1.0,0.0,53.0,2013.0,Stonnington,-37.8549,145.0113,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
281,Armadale,2,u,546000.0,SP,6.3,3143.0,0.0,0.0,0.0,,,Stonnington,-37.8568,145.0161,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
282,Armadale,2,u,471500.0,S,6.3,3143.0,1.0,1.0,0.0,,1980.0,Stonnington,-37.8503,145.0185,Southern Metropolitan,192.46376811594203,743.1818181818181,3130.5
283,Ascot Vale,2,u,455000.0,S,5.9,3032.0,1.0,2.0,0.0,,,Moonee Valley,-37.7756,144.9165,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
284,Ascot Vale,3,h,940000.0,S,5.9,3032.0,1.0,2.0,298.0,108.0,1920.0,Moonee Valley,-37.7777,144.9195,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
285,Ascot Vale,2,u,467000.0,SP,5.9,3032.0,1.0,1.0,0.0,62.0,1980.0,Moonee Valley,-37.7761,144.9201,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
286,Ascot Vale,3,h,1380000.0,SP,5.9,3032.0,2.0,2.0,277.0,174.0,1910.0,Moonee Valley,-37.7777,144.9221,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
287,Ascot Vale,2,u,490000.0,VB,5.9,3032.0,1.0,1.0,423.0,62.0,1970.0,Moonee Valley,-37.7736,144.9015,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
288,Ascot Vale,4,h,1850000.0,S,5.9,3032.0,3.0,1.0,478.0,270.0,1900.0,Moonee Valley,-37.7729,144.9179,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
289,Ascot Vale,3,h,1284000.0,S,5.9,3032.0,1.0,2.0,623.0,,1938.0,Moonee Valley,-37.7758,144.9089,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
290,Ascot Vale,3,h,971000.0,SP,5.9,3032.0,2.0,2.0,285.0,128.0,1900.0,Moonee Valley,-37.775,144.9091,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
293,Ascot Vale,2,h,750000.0,SP,5.9,3032.0,1.0,1.0,226.0,92.0,1920.0,Moonee Valley,-37.7745,144.9093,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
294,Ascot Vale,2,h,1053000.0,S,5.9,3032.0,1.0,1.0,269.0,109.0,1900.0,Moonee Valley,-37.7748,144.929,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
295,Ascot Vale,3,h,1377000.0,S,5.9,3032.0,1.0,1.0,417.0,168.0,1900.0,Moonee Valley,-37.7756,144.9208,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
296,Ascot Vale,3,h,970000.0,S,5.9,3032.0,1.0,2.0,350.0,125.0,1904.0,Moonee Valley,-37.7759,144.91,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
297,Ascot Vale,2,h,940000.0,S,5.9,3032.0,1.0,1.0,330.0,,,Moonee Valley,-37.773,144.9049,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
299,Ascot Vale,2,h,950000.0,SP,5.9,3032.0,1.0,1.0,173.0,102.0,1900.0,Moonee Valley,-37.7731,144.9206,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
300,Ascot Vale,2,u,685000.0,S,5.9,3032.0,1.0,2.0,228.0,90.0,1995.0,Moonee Valley,-37.7718,144.9066,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
301,Ascot Vale,3,h,1230000.0,S,5.9,3032.0,1.0,2.0,594.0,148.0,1960.0,Moonee Valley,-37.7819,144.9064,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
302,Ascot Vale,2,h,636500.0,S,5.9,3032.0,1.0,1.0,0.0,,,Moonee Valley,-37.7738,144.9345,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
303,Ascot Vale,3,h,910000.0,S,5.9,3032.0,1.0,0.0,317.0,,,Moonee Valley,-37.7746,144.9112,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
304,Ascot Vale,2,h,770000.0,PI,5.9,3032.0,1.0,1.0,226.0,87.0,1900.0,Moonee Valley,-37.7774,144.9186,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
305,Ascot Vale,3,h,960000.0,S,5.9,3032.0,2.0,2.0,229.0,,2011.0,Moonee Valley,-37.7778,144.9065,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
307,Ascot Vale,2,h,965000.0,S,5.9,3032.0,1.0,1.0,170.0,,,Moonee Valley,-37.7732,144.9206,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
308,Ascot Vale,3,h,1440000.0,S,5.9,3032.0,1.0,1.0,487.0,131.0,1900.0,Moonee Valley,-37.7725,144.9146,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
309,Ascot Vale,2,h,955000.0,S,5.9,3032.0,1.0,0.0,255.0,,,Moonee Valley,-37.7825,144.9208,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
310,Ascot Vale,2,u,450000.0,VB,5.9,3032.0,1.0,1.0,0.0,,2010.0,Moonee Valley,-37.7731,144.9074,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
311,Ascot Vale,3,h,801000.0,S,5.9,3032.0,1.0,2.0,431.0,,1950.0,Moonee Valley,-37.781,144.9207,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
312,Ascot Vale,3,h,1000000.0,PI,5.9,3032.0,2.0,2.0,440.0,120.0,1955.0,Moonee Valley,-37.7746,144.9031,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
313,Ascot Vale,3,h,1435000.0,S,5.9,3032.0,2.0,2.0,532.0,147.0,1950.0,Moonee Valley,-37.7737,144.904,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
314,Ascot Vale,1,u,390000.0,S,5.9,3032.0,1.0,1.0,0.0,58.0,1972.0,Moonee Valley,-37.7723,144.9094,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
315,Ascot Vale,3,h,1425000.0,PI,5.9,3032.0,2.0,2.0,495.0,139.0,1920.0,Moonee Valley,-37.7821,144.9055,Western Metropolitan,111.61363636363636,469.8666666666667,1677.9166666666667
